x,y,z,a,i,e,t
-23.53697997486475,33.514643165600454,4.747212582744722,30.480394407608607,0.6492981811013925,0.9027647457369968,25000
8.046974638920588,5.900675639918501,-6.3606068966717215,31.75346731745634,0.6197611921142792,0.9074824055534512,50000
28.47513607548519,31.69269323986085,-13.581217766093333,28.392423698673166,0.5803717200944637,0.907358560254089,75000
34.71168196567181,29.623897761482162,-4.06958209810138,28.709913613365625,0.517517915935525,0.917766462305648,100000
10.657008602922936,-7.567647195384902,-5.509251870543005,29.99450680205796,0.4729409931997219,0.9282891194904522,125000
35.907196509197504,-6.713069508854714,3.562977439109356,25.333612509568646,0.43079710234731455,0.9208286775368486,150000
7.594249350125087,-2.3722929074857007,2.641536789261045,26.461254557506734,0.40375884352706176,0.9162406257062224,175000
-12.866925064605025,-9.321053746653712,-2.8446833427802245,22.62105479298824,0.41242998107127105,0.9004548540722893,200000
-25.454735470454395,-6.5323949324557455,-0.689207411203586,27.73453405186617,0.491232348205876,0.9130020084429284,225000
-19.83940264193848,-8.778612499998474,9.393437471650852,26.051610389247163,0.6030807701088444,0.905398546246242,250000
-23.597569102525267,26.677389969098208,-3.172154574471631,26.123986160692287,0.6672818753638523,0.9018302706783284,275000
-4.4156417630766205,35.478834377228765,-7.712480151040602,24.756480298717563,0.6637546701317509,0.8938752559670049,300000
9.519817281126253,10.635464644471037,-6.560197656460007,26.507687736014187,0.6248816791666209,0.8977955623474442,325000
21.895854102324936,37.9987696939088,-0.8765860499560092,25.175503883601554,0.5901080706205426,0.8954604034120626,350000
15.397864647890144,-1.5094786849572839,-6.157136330203336,26.112626619827218,0.5740931395333837,0.9027533112050942,375000
47.788854918768294,-15.00229788121511,-9.42414333257088,26.78619192769373,0.5363323243643265,0.9159356455239116,400000
27.168640146611256,-36.45223551416185,-6.353460195572564,27.11297561814928,0.4763622574298785,0.9263860388426288,425000
27.640482316783196,-60.404160874778995,1.522136598956181,34.59338636613048,0.4412374790646112,0.9382101463973184,450000
13.014043982310897,-59.044153550998736,8.685623725950457,36.58088930448128,0.43504114607104577,0.9383836518687888,475000
-1.7120263662320716,-85.79696230092311,14.716041945283628,50.43877404578886,0.4376582789256033,0.9514109279048804,500000
-22.90008348396793,-90.02347350601418,16.39307096198465,52.14605516371724,0.4559264270008049,0.951786184563518,525000
-55.436761441714474,-125.14908815801329,26.166261596189603,73.74162902365491,0.4807619587541096,0.9646346907147944,550000
-49.99833564283632,-100.36599546890545,25.461063261891425,75.76036818199452,0.4973954641438234,0.9649952016514448,575000
-44.1149667172848,-78.34538514388163,23.840151120904594,100.18992411117624,0.510670643667008,0.9728540658939334,600000
-102.13034646953113,-89.51887022746554,18.93703881733545,72.47303517476422,0.5341157398268612,0.9629190120755454,625000
-23.82583518574421,-2.0407052753727206,-3.3012014392183886,43.57582309617615,0.5689716174638889,0.9394447544177849,650000
-83.52909994723015,-29.18285345217504,14.333514747654185,46.62021993524447,0.5913776478096855,0.9405183533941732,675000
-38.43611868363375,-20.007358310511,15.5108624969656,56.010701746434755,0.5963168934601564,0.947765468501832,700000
-83.83923781278764,6.875776491523102,10.119343380145613,43.85401857483104,0.6120845519374616,0.9326436001192072,725000
-100.1568563582716,11.106581329558535,20.81136352499161,68.6650937434809,0.6171622652831049,0.9547860931250118,750000
-142.33925753547902,49.247580550402695,18.814046098410767,87.12646312409036,0.6272142680710895,0.9641440656663118,775000
-298.540940239036,168.13415275359927,7.070848192328981,193.54668704441008,0.6227898793967546,0.9835182153877494,800000
-358.39938560779115,216.70544562697728,5.240100003677062,267.1648564260332,0.6222946810405361,0.9879880507659834,825000
-265.7544402068445,169.04252650613168,0.4584573614011679,213.8590984243065,0.6232998145989266,0.9850179192944818,850000
-251.5699559933648,98.08797916924495,39.973815438546545,258.0733477537192,0.6233667873686011,0.9875573436425849,875000
-292.4928933255309,207.23019617885146,-5.751156153906721,286.25390226707907,0.6235907830423691,0.9887387170531668,900000
-437.86256832470474,239.36883665989984,37.437985026293795,273.5097904628905,0.6241283294530607,0.9882045909697498,925000
-564.6999936345103,302.0761836823113,56.12611380030409,397.4188141846778,0.6234894592738657,0.9918482030904076,950000
-81.41982578797497,84.92593619358684,-15.163235363057572,308.3118675453035,0.622652203701703,0.9895172493023628,975000
-395.63629955977996,300.3647055460718,-3.3492554215371926,317.908387886087,0.6251381228595347,0.9898132976573224,1000000
-490.4959262680186,359.4721944698481,7.5952081092507715,315.7520036234655,0.625236684647237,0.989759260772889,1025000
-335.61416109558775,195.18052673797823,36.097430412864966,332.56921697933575,0.6246712443403817,0.9902825573044678,1050000
-665.2528805739913,535.9550223390576,-8.745853576062508,583.5734241764286,0.6226515123049512,0.9944295092771344,1075000
-742.0643974669425,570.8257435220883,8.92918624545022,485.6213861621462,0.6222905917153906,0.9933057273084024,1100000
-873.4615190508196,581.7878737763635,62.197206089536834,782.3835569685156,0.621683527346706,0.9958340568875776,1125000
-397.9522607431347,345.84266994886787,-15.40777073866083,413.9026120580992,0.6228319887685646,0.9921616890395742,1150000
-481.9750612764377,370.24405007822037,12.790299810706397,305.5829235656677,0.6232082465566922,0.989413380999198,1175000
-176.64562307381146,111.11052160861875,21.09828005184927,212.4031113915625,0.6252795179911412,0.9847938756051096,1200000
-352.26187014289286,339.3074016173364,-18.72248992892727,279.6796769997351,0.6263558735595262,0.9884485930105992,1225000
-372.9070446426089,329.8643049631755,2.215469162175697,261.88289194557854,0.6262760520778273,0.9876049485302199,1250000
-264.6333744117146,203.57630753900958,20.33742212116992,376.8411927267308,0.6251599223053806,0.9913432431611712,1275000
-602.9430458466302,586.8020381777336,-12.973549799924426,436.44995715837956,0.6247413344882241,0.9925176325073805,1300000
-513.6374969378593,465.38972739533597,10.886468344865264,545.7153224448286,0.6237143025911525,0.9939842646159645,1325000
-1117.8243594738376,1176.6557038477265,-54.93643160350621,815.2847890788454,0.6235738083056876,0.9959702249461097,1350000
-1473.9993488644595,1609.921742514272,-99.98196852632752,1223.243665786429,0.6231086187979735,0.9973127238870054,1375000
-1027.4884625099028,972.8369400449166,7.703877677495192,1223.2436533662785,0.6231086342241132,0.9973127237762672,1400000
-1698.6512860535486,1811.9277498073407,-88.53717802967257,1251.8464425375662,0.6231769315897988,0.99737626234564,1425000
-245.34917032096584,347.55908662988963,-56.69048634151901,23875.32628866437,0.6221932497485094,0.999861946439223,1450000
-3142.81891691201,3603.552822971113,-288.9433671625128,23874.996701597265,0.6221938247801463,0.9998619445898558,1475000
-4937.810905776736,5559.25845330104,-401.18961608414116,23874.99648081481,0.6221936858521215,0.9998619445302576,1500000
-6417.431374448146,7159.1265447453625,-487.41312068801136,23874.99620028984,0.6221937869588993,0.99986194456718,1525000
-7714.405151452257,8555.076544492671,-559.6808357534659,23874.996473450654,0.6221937257082751,0.9998619445467128,1550000
-8885.261065477673,9811.108970190988,-622.7697956528224,23874.996230113906,0.6221937503889075,0.9998619445517664,1575000
-9960.87813816605,10961.953631328792,-679.1705598862185,23874.996418626095,0.6221937553664941,0.999861944557725,1600000
-10960.50832434188,12029.161684419043,-730.3835470522303,23874.996278934286,0.622193726863612,0.999861944542693,1625000
-11897.201720466255,13027.288989936944,-777.3986820526006,23874.996362265694,0.6221937795024319,0.9998619445663128,1650000
-12780.332838258122,13966.761659736192,-820.9114817358602,23874.99634099209,0.6221937135814746,0.9998619445388582,1675000
-13616.930575690996,14855.377924140403,-861.433723008068,23874.996303153246,0.6221937782997423,0.9998619445642216,1700000
-14412.440943474416,15699.167899885313,-899.3555896199315,23874.99637515261,0.6221937333526565,0.9998619445480492,1725000
-15171.195167265676,16502.91858387249,-934.9830278794392,23874.99629029096,0.622193754139813,0.999861944553938,1750000
-15896.71163754656,17270.512776787138,-968.5614692370178,23874.996364512026,0.6221937578513566,0.9998619445579718,1775000
-16591.89885222203,18005.155810841607,-1000.2915547847937,23874.996305594457,0.622193737270757,0.9998619445476072,1800000
-17259.19725820035,18709.533797777218,-1030.339928594824,23874.996342931758,0.6221937717895896,0.9998619445629714,1825000
-17900.68011498249,19385.926446587648,-1058.8468972372875,23874.996326944525,0.622193727057399,0.9998619445440756,1850000
-18518.12842606344,20036.28983393351,-1085.9319685589023,23874.99631332959,0.6221937742006158,0.999861944562729,1875000
-19113.086296937017,20662.3187124096,-1111.6979892146926,23874.996349597954,0.6221937349487922,0.9998619445480574,1900000
-19686.90386447237,21265.49338438208,-1136.2342531604233,23874.996299456558,0.6221937550730515,0.9998619445543248,1925000
-20240.77032191149,21847.116950075746,-1159.618908184344,23874.996349474808,0.6221937549513183,0.9998619445561204,1950000
-20775.73979420871,22408.34366024134,-1181.920833109267,23874.996311131163,0.6221937377125019,0.9998619445476176,1975000
-21292.75251213178,22950.202297745967,-1203.2011144115247,23874.99633601995,0.6221937639128431,0.9998619445592102,2000000
-21792.65108706808,23473.614551057828,-1223.514247812053,23874.99632648596,0.6221937318034619,0.9998619445458624,2025000
-22276.194690523742,23979.41007715501,-1242.9090877227497,23874.996321881757,0.62219376613025,0.9998619445596884,2050000
-22744.06985904179,24468.339163033284,-1261.4296480769501,23874.99634207418,0.6221937358501484,0.999861944548168,2075000
-23196.900148556342,24941.082621200967,-1279.1157410184856,23874.99631017175,0.6221937560989044,0.9998619445552176,2100000
-23635.253824276733,25398.2609132448,-1296.003524317366,23874.996347014323,0.6221937515711585,0.9998619445547356,2125000
-24059.6503257228,25840.44087815376,-1312.125953437658,23874.996315119635,0.6221937413754152,0.999861944549422,2150000
-24470.56618599573,26268.142297342267,-1327.513158295213,23874.99633518503,0.6221937623430513,0.999861944558692,2175000
-24868.439316914257,26681.842912556833,-1342.1927785930723,23874.996326801924,0.6221937380589948,0.999861944548448,2200000
-25253.67360617449,27081.982918040463,-1356.1902275537873,23874.996324385,0.6221937633945896,0.9998619445586224,2225000
-25626.64199503872,27468.96904329229,-1369.5289437853212,23874.996335865137,0.6221937408635656,0.9998619445498238,2250000
-25987.689863729127,27843.177552005895,-1382.2305853412604,23874.996314913322,0.6221937583848726,0.999861944556194,2275000
-26337.137530770255,28204.957628006832,-1394.3152160731408,23874.996341358496,0.6221937500514177,0.9998619445537472,2300000
-26675.28254214541,28554.63343307915,-1405.801458358579,23874.99631361636,0.6221937459802127,0.999861944551136,2325000
-27002.401972164414,28892.506794516998,-1416.7066255512448,23874.996333800205,0.6221937599925773,0.999861944557513,2350000
