x,y,z,a,i,e,t
-23.53707842996875,33.514526319654735,4.747184780138551,30.48034851850413,0.6492927738282308,0.9027637951863768,25000
-6.217017837292511,41.53864244988295,0.829928018479882,29.762654337337633,0.625037089491138,0.9009286073950336,50000
21.173296790903407,43.413324985870645,-5.768905402685035,26.853791914922557,0.5870045790163734,0.8994760683035432,75000
22.17290389283705,25.649584752083758,0.4357543406185938,34.52377986859475,0.5153991609952217,0.9264060439957504,100000
60.75477380723308,-0.21438170728136283,-10.6494035588705,38.301428853908256,0.4746139321371411,0.9406421514867576,125000
65.35248683288457,-10.573064676777664,-3.7117486780493048,37.218463946834625,0.4392808118071538,0.939250815297907,150000
35.53531328285176,-10.147208243932296,8.204885696972095,28.567469602542623,0.4667916946118068,0.917798936678552,175000
21.998653096487356,-57.448825924894074,4.74011403359099,36.4800186612762,0.4655098872880553,0.9228481620148482,200000
4.829909950922168,-59.27285112205371,9.909021902998479,31.905492941424583,0.5164548937577064,0.90660184688451,225000
-32.376066740289986,-56.33933378967341,4.222317033249603,34.18109235775375,0.5578043987196918,0.9099849648724756,250000
-68.40057982181747,-41.0420555341528,-4.571969603703562,43.17284598360567,0.5674169511492229,0.9285901920433572,275000
-86.61901314155443,-20.743320740396413,-9.936036832024413,52.58404825697774,0.5613007269137212,0.9416407809944912,300000
-37.69526898047079,-16.956529149441703,6.834073808883153,42.42185397847306,0.5746028934241442,0.9302331258815386,325000
-27.20331733380968,-6.426825721206141,6.391194339499239,35.94636933914121,0.5623129789311336,0.9190715379511945,350000
-37.926051196029086,37.298901710000486,-9.537115383277362,40.72210311082025,0.54104452494095,0.926635992990794,375000
2.7230383755080627,9.904124252355585,-5.196951690920182,42.89071966448876,0.5185622379272721,0.9302655117281334,400000
-10.487799670432516,53.00010255761024,-10.962795607507488,48.96132453271878,0.5068046073039087,0.939704435669516,425000
-28.069057433271034,77.89783655851417,-0.3294707195844748,48.71608932403688,0.4943148835890774,0.940977078965605,450000
-1.777451100599828,111.72074065064702,-7.827771631239179,57.43150393095154,0.4902013484528204,0.9512022059404828,475000
15.549356757908154,107.93584320817592,-2.009616331632915,59.32904249529116,0.4856302659127607,0.954108055138656,500000
16.24812187787326,86.17640639392305,5.133770002559551,64.91049405997933,0.4811023542496425,0.9578655151246946,525000
62.31451949539356,116.83547044657494,-1.663713345332435,71.1797617373685,0.4772815377774985,0.9611826149173875,550000
72.98144096864907,79.0618683154457,-6.205743707723381,56.620272013735885,0.4782772583084996,0.9519103428440838,575000
43.82850548907575,16.93190415724696,-7.831529725569302,54.07415872570592,0.4716865382594945,0.9490884888918348,600000
87.47741365643027,39.028635344857726,-3.751854185429804,49.68128985998847,0.4666095772177156,0.9444788595207888,625000
81.63014327730247,4.343689783666245,-9.090259306990964,66.33001927790049,0.4590446485161507,0.957511581584055,650000
165.8877872375415,28.909029822008712,0.8699730601436518,87.99214423050093,0.4548778611259734,0.9674485230147618,675000
69.98283426606864,24.37938745993006,9.76543500746448,84.35285812979296,0.4590340881786733,0.9662183249422016,700000
56.56602465792584,13.85020516307393,8.889010914967114,71.63477471118266,0.4627519284324975,0.9607238086379624,725000
115.29965197290952,-27.070278336449828,1.8178967594211075,61.15643389268805,0.4711657248309073,0.95463957324693,750000
124.80923590482872,-74.37415379980057,-7.808785714581631,95.69267800741005,0.4597044945532983,0.9700311568816616,775000
113.92941274753422,-41.25044724095088,12.811690096840085,94.23819405348094,0.4604540289003469,0.9692628145940706,800000
266.582796981906,-173.5495662902294,4.083825858124148,161.34002889583388,0.4571793771347212,0.9816953107336543,825000
226.50771141219408,-120.71914355299305,17.54833897088222,166.41301652397794,0.4568430579912961,0.9821941661326606,850000
174.27135441556086,-85.31444698550753,19.919558443786386,191.45080323088865,0.4570100239928298,0.9844481033572496,875000
47.32139939398921,-62.907229790368156,-8.886006149433598,123.5954573395287,0.4573022525576957,0.976010758023197,900000
237.37301337227808,-211.17035668460403,1.4433591055584012,169.3170968979081,0.4589432202472787,0.982453623431995,925000
185.19059684715825,-126.87218817101768,19.181901344048672,196.2082109474812,0.4621579207436812,0.9848858582433406,950000
221.1389240732246,-229.61667204812082,1.5452619650270083,167.49586117845072,0.4609508819820541,0.9823369739742605,975000
72.79792773524966,-44.254973915333466,12.988873006039151,155.090607831305,0.462975613166186,0.9809993136113064,1000000
200.29234838196848,-265.4269563285371,-4.2128241618443365,179.65692121501203,0.4628717684000892,0.9835693430513056,1025000
396.7841633208054,-511.8699628294609,-0.3931729440265799,344.09791474036484,0.4590510650890042,0.991316071930569,1050000
537.2038908200009,-696.7309791041387,6.988092047298976,450.59536739872397,0.4584022293496029,0.993334433417826,1075000
612.7626827938875,-720.3950201550823,32.09955648380641,537.3482921115002,0.4583928667498432,0.9944161214217282,1100000
181.2070089793044,-287.55719899412526,-10.329242885272343,258.15370695171566,0.4606664466035869,0.9884345173840422,1125000
441.867510109529,-529.8740193513647,27.39834236571459,413.2331342538753,0.4603742054439597,0.992758690688672,1150000
660.7508490737009,-981.2724804229068,-8.177743587321356,765.4526968284274,0.4596008356391767,0.9960658219063232,1175000
675.5325725245599,-902.0705397589069,23.800507339567147,578.1949279623332,0.4596917232690528,0.9948018812096786,1200000
414.3158441234944,-498.1645128569471,32.563440450948534,520.2737307807912,0.4607890681457126,0.9942288758214658,1225000
1324.5593261604406,-1827.7216529328953,41.468853086845456,1156.2588559621242,0.4592795381427949,0.9973908688704468,1250000
971.7155943849883,-1468.9910438076995,0.7726873647105355,994.9895133821348,0.4588754599252122,0.9969718670046994,1275000
468.215292309473,-763.4697812546841,-13.874570311811597,658.5729168169877,0.4592183813061415,0.9954306882831162,1300000
758.712043288423,-1077.2951159074862,26.28092173261353,680.9960317791445,0.4579277473801273,0.9955775110317736,1325000
281.00183780854127,-485.3687073490439,-11.643599367235655,404.1988142141952,0.4584305597960532,0.9925743007400624,1350000
350.3972332016253,-498.0506350440867,17.098048806095782,324.27714494211443,0.4590769100746783,0.9907785961592026,1375000
242.22607574641822,-290.46612598040565,27.111490970668687,482.48460539512155,0.4585203440136736,0.9937886643646466,1400000
209.4286725303204,-383.5803694565709,-9.06014308661356,281.26675828691344,0.460189968912231,0.9894100508643038,1425000
273.18333593864924,-367.6889115789568,25.592341232370888,370.12004606326894,0.4613407749865033,0.991940615220359,1450000
111.53579458633466,-278.1252883499937,-20.01215667266779,706.8151580940877,0.4615054173174944,0.9957655884046896,1475000
612.4886873160899,-1071.502294912467,5.259051026183204,627.9199917167982,0.4606434880996095,0.9952336548336752,1500000
1268.1555131153461,-2277.223036587805,-1.321001721622157,1505.870303084901,0.4596172100924288,0.9980056197894218,1525000
1409.2777911080436,-2300.721409287328,54.00165094464544,1505.8702820689336,0.4596172153666001,0.9980056198805368,1550000
935.5405594269514,-1859.98407083245,-42.75659506434251,6400.188602256625,0.459319947763904,0.9995304683268434,1575000
2467.308336443813,-4569.218752040423,-31.9558720709425,6400.188011804162,0.4593199017257609,0.9995304681974116,1600000
3483.428256237645,-6313.405836942298,-12.044469749906883,6400.1880598890475,0.4593199566647815,0.9995304682942174,1625000
4260.34515069816,-7623.155405196933,8.911165979268809,6400.188037718716,0.459319894103618,0.9995304681842766,1650000
4876.357055210272,-8644.746847974533,29.58941848626903,6400.188034707026,0.4593199482607319,0.9995304682810257,1675000
5367.945384536001,-9445.6629693547,49.536443590039745,6400.188049628067,0.4593199096811996,0.9995304682111504,1700000
5755.496539661947,-10063.46236910942,68.53503232485744,6400.188028186537,0.4593199265605716,0.9995304682439206,1725000
6051.419243028017,-10521.023401092614,86.44888682942228,6400.188049534311,0.459319924640905,0.9995304682380552,1750000
6263.480921931789,-10832.768235697184,103.16835326920975,6400.188031869481,0.4593199189783767,0.9995304682303592,1775000
6396.384965715623,-11007.60057243043,118.58597747074356,6400.1880447244675,0.4593199251514432,0.999530468239975,1800000
6452.55724530181,-11050.38096403844,132.58190386444335,6400.188037604195,0.4593199232328641,0.9995304682371796,1825000
6432.509664244179,-10962.630513463084,145.01166244043378,6400.188038271706,0.4593199194983377,0.9995304682305856,1850000
6334.920233314411,-10742.733341264113,155.6923573674941,6400.188046973742,0.4593199291510455,0.9995304682477602,1875000
6156.461812843698,-10385.707658667901,164.3833997704649,6400.188030389367,0.4593199184791318,0.9995304682287578,1900000
5891.3188265789295,-9882.464493634887,170.7560613366263,6400.188053318577,0.459319920667468,0.9995304682342536,1925000
5530.203796001106,-9218.259539422983,174.34038365824895,6400.188029727894,0.4593199325032397,0.9995304682537556,1950000
5058.397529799343,-8369.594796330426,174.42294553987088,6400.188050540019,0.4593199010603473,0.9995304682009832,1975000
4451.530057174501,-7297.563258022157,169.82320961058966,6400.188037740965,0.4593199470681095,0.99953046828182,2000000
3664.9353690176545,-5931.164434301809,158.30291077930343,6400.18804151968,0.4593198812554404,0.999530468165576,2025000
2597.455739707381,-4111.234287904978,134.40009116886276,6400.188087392251,0.459319963767266,0.999530468321336,2050000
807.7205220998355,-1164.9104888521374,69.08990199317395,6400.188202447816,0.4593198268239095,0.9995304681171354,2075000
1750.5445150126584,-3246.206042893479,-20.61917498809853,3390.092560473182,0.4594480204461232,0.9991141013373128,2100000
2687.892605868494,-4795.279150022716,13.685484216901123,3390.092505569406,0.4594480092317249,0.9991141013028124,2125000
3202.1208381717925,-5586.6576072895605,46.51580957409299,3390.0925246697802,0.459448032999573,0.9991141013766864,2150000
3414.040195754681,-5850.079941231217,75.08066880263355,3390.092515891645,0.4594480206770646,0.9991141013394558,2175000
3350.88770771202,-5642.118561794141,97.60536294198975,3390.0925172822645,0.459448012636818,0.9991141013141542,2200000
